Year,시도,시군구,Value
2003,3.인천광역시,연수구,40.8
2004,3.인천광역시,연수구,39.5
2005,3.인천광역시,연수구,38.1
2006,3.인천광역시,연수구,36.8
2007,3.인천광역시,연수구,35.4
2008,3.인천광역시,연수구,34.3
2009,3.인천광역시,연수구,33.3
2010,3.인천광역시,연수구,32.3
2011,3.인천광역시,연수구,31.7
2012,3.인천광역시,연수구,31.4
2013,3.인천광역시,연수구,31.4
2014,3.인천광역시,연수구,31.4
2015,3.인천광역시,연수구,31.5
2016,3.인천광역시,연수구,31.5
2017,3.인천광역시,연수구,31.8
2018,3.인천광역시,연수구,32.4
2019,3.인천광역시,연수구,32.9
2020,3.인천광역시,연수구,33.6
2021,3.인천광역시,연수구,34.6
2001,3.인천광역시,옹진군,52.7
2002,3.인천광역시,옹진군,53.5
2003,3.인천광역시,옹진군,54.3
2004,3.인천광역시,옹진군,53.8
2005,3.인천광역시,옹진군,51.8
2006,3.인천광역시,옹진군,48.9
2007,3.인천광역시,옹진군,47
2008,3.인천광역시,옹진군,46.6
2009,3.인천광역시,옹진군,45.3
2010,3.인천광역시,옹진군,44.2
2011,3.인천광역시,옹진군,44.3
2012,3.인천광역시,옹진군,44.2
2013,3.인천광역시,옹진군,43.2
2014,3.인천광역시,옹진군,42.8
2015,3.인천광역시,옹진군,43.4
2016,3.인천광역시,옹진군,43.3
2017,3.인천광역시,옹진군,43.8
2018,3.인천광역시,옹진군,45.6
2019,3.인천광역시,옹진군,47.4
2020,3.인천광역시,옹진군,50
2021,3.인천광역시,옹진군,53.1
2001,3.인천광역시,중구,34.9
2002,3.인천광역시,중구,35.7
2003,3.인천광역시,중구,36.5
2004,3.인천광역시,중구,37.2
2005,3.인천광역시,중구,37.3
2006,3.인천광역시,중구,37.1
2007,3.인천광역시,중구,37.2
2008,3.인천광역시,중구,37.2
2009,3.인천광역시,중구,36.8
2010,3.인천광역시,중구,36.6
2011,3.인천광역시,중구,36.8
2012,3.인천광역시,중구,37.7
2013,3.인천광역시,중구,38.8
2014,3.인천광역시,중구,39.6
2015,3.인천광역시,중구,40.1
2016,3.인천광역시,중구,39.9
2017,3.인천광역시,중구,39.5
2018,3.인천광역시,중구,39
2019,3.인천광역시,중구,38.5
2020,3.인천광역시,중구,38.5
2021,3.인천광역시,중구,39
2001,4.경기도,,42.1
2002,4.경기도,,41.7
2003,4.경기도,,41.2
2004,4.경기도,,40.7
2005,4.경기도,,40.1
2006,4.경기도,,39.3
2007,4.경기도,,38.7
2008,4.경기도,,38.1
2009,4.경기도,,37.3
2010,4.경기도,,36.5
2011,4.경기도,,35.9
2012,4.경기도,,35.6
2013,4.경기도,,35.4
2014,4.경기도,,35.2
2015,4.경기도,,34.9
2016,4.경기도,,34.7
2017,4.경기도,,34.8
2018,4.경기도,,35.2
2019,4.경기도,,35.5
2020,4.경기도,,36.1
2021,4.경기도,,36.7
2001,4.경기도,가평군,45.3
2002,4.경기도,가평군,45.8
2003,4.경기도,가평군,46.2
2004,4.경기도,가평군,46.9
2005,4.경기도,가평군,47.4
2006,4.경기도,가평군,47.2
2007,4.경기도,가평군,47.4
2008,4.경기도,가평군,47.7
2009,4.경기도,가평군,47.6
2010,4.경기도,가평군,47.7
2011,4.경기도,가평군,47.6
2012,4.경기도,가평군,47.5
2013,4.경기도,가평군,47.8
2014,4.경기도,가평군,47.9
2015,4.경기도,가평군,47.9
2016,4.경기도,가평군,47.7
2017,4.경기도,가평군,48
2018,4.경기도,가평군,49.2
2019,4.경기도,가평군,50.6
2020,4.경기도,가평군,52.7
2021,4.경기도,가평군,55
2001,4.경기도,고양시,46.1
2002,4.경기도,고양시,45.6
2003,4.경기도,고양시,44.9
2004,4.경기도,고양시,44
2005,4.경기도,고양시,43.1
2006,4.경기도,고양시,41.8
2007,4.경기도,고양시,40.6
2008,4.경기도,고양시,39.4
2009,4.경기도,고양시,38.1
2010,4.경기도,고양시,36.9
2011,4.경기도,고양시,35.9
2012,4.경기도,고양시,35.3
2013,4.경기도,고양시,34.7
2014,4.경기도,고양시,34.2
2015,4.경기도,고양시,33.8
2016,4.경기도,고양시,33.4
2017,4.경기도,고양시,33.3
2018,4.경기도,고양시,33.5
2019,4.경기도,고양시,33.7
2020,4.경기도,고양시,34.3
2021,4.경기도,고양시,35.1
2001,4.경기도,과천시,46
2002,4.경기도,과천시,45.6
2003,4.경기도,과천시,44.7
2004,4.경기도,과천시,43.8
2005,4.경기도,과천시,43.5
2006,4.경기도,과천시,42.5
2007,4.경기도,과천시,40.9
2008,4.경기도,과천시,39.5
2009,4.경기도,과천시,38.3
2010,4.경기도,과천시,37.4
2011,4.경기도,과천시,36.4
2012,4.경기도,과천시,35.6
2013,4.경기도,과천시,35
2014,4.경기도,과천시,34.5
2015,4.경기도,과천시,33.9
2016,4.경기도,과천시,33.9
2017,4.경기도,과천시,34.7
2018,4.경기도,과천시,35.5
2019,4.경기도,과천시,35.9
2020,4.경기도,과천시,36.6
2021,4.경기도,과천시,37.8
2001,4.경기도,광명시,39.4
2002,4.경기도,광명시,38.5
2003,4.경기도,광명시,37.7
2004,4.경기도,광명시,37.3
2005,4.경기도,광명시,36.9
2006,4.경기도,광명시,36.4
2007,4.경기도,광명시,35.9
2008,4.경기도,광명시,35.5
2009,4.경기도,광명시,34.8
2010,4.경기도,광명시,34.3
2011,4.경기도,광명시,34.1
2012,4.경기도,광명시,34.1
2013,4.경기도,광명시,34.2
2014,4.경기도,광명시,34.2
2015,4.경기도,광명시,34.3
2016,4.경기도,광명시,34.2
2017,4.경기도,광명시,34.3
2018,4.경기도,광명시,34.6
2019,4.경기도,광명시,34.9
2020,4.경기도,광명시,35.8
2021,4.경기도,광명시,36.8
2001,4.경기도,광주시,42.1
2002,4.경기도,광주시,41.2
2003,4.경기도,광주시,40.5
2004,4.경기도,광주시,40.2
2005,4.경기도,광주시,39.9
2006,4.경기도,광주시,39.5
2007,4.경기도,광주시,39
2008,4.경기도,광주시,38.5
2009,4.경기도,광주시,37.7
2010,4.경기도,광주시,36.8
2011,4.경기도,광주시,36.1
2012,4.경기도,광주시,35.8
2013,4.경기도,광주시,35.6
2014,4.경기도,광주시,35.4
2015,4.경기도,광주시,35.2
2016,4.경기도,광주시,34.9
2017,4.경기도,광주시,35
2018,4.경기도,광주시,35.5
2019,4.경기도,광주시,35.9
2020,4.경기도,광주시,36.7
2021,4.경기도,광주시,37.5
2001,4.경기도,구리시,40.6
2002,4.경기도,구리시,40.4
2003,4.경기도,구리시,40.1
2004,4.경기도,구리시,39.7
2005,4.경기도,구리시,38.9
2006,4.경기도,구리시,38.1
2007,4.경기도,구리시,37.3
2008,4.경기도,구리시,36.4
2009,4.경기도,구리시,35.4
2010,4.경기도,구리시,34.5
2011,4.경기도,구리시,33.8
2012,4.경기도,구리시,33.4
2013,4.경기도,구리시,33.2
2014,4.경기도,구리시,32.8
2015,4.경기도,구리시,32.3
2016,4.경기도,구리시,32
2017,4.경기도,구리시,32.3
2018,4.경기도,구리시,32.9
2019,4.경기도,구리시,33.4
2020,4.경기도,구리시,34.2
2021,4.경기도,구리시,35.1
2001,4.경기도,군포시,41.8
2002,4.경기도,군포시,40.9
2003,4.경기도,군포시,40
2004,4.경기도,군포시,39.3
2005,4.경기도,군포시,38.7
2006,4.경기도,군포시,37.8
2007,4.경기도,군포시,37
2008,4.경기도,군포시,36.4
2009,4.경기도,군포시,35.5
2010,4.경기도,군포시,34.7
2011,4.경기도,군포시,34.2
2012,4.경기도,군포시,34
2013,4.경기도,군포시,33.7
2014,4.경기도,군포시,33.6
2015,4.경기도,군포시,33.3
2016,4.경기도,군포시,33.1
2017,4.경기도,군포시,33.1
2018,4.경기도,군포시,33.1
2019,4.경기도,군포시,33.3
2020,4.경기도,군포시,33.8
2021,4.경기도,군포시,34.5
2001,4.경기도,김포시,45.1
2002,4.경기도,김포시,45.1
2003,4.경기도,김포시,44.6
2004,4.경기도,김포시,44.1
2005,4.경기도,김포시,43.6
2006,4.경기도,김포시,42.7
2007,4.경기도,김포시,42
2008,4.경기도,김포시,41.3
2009,4.경기도,김포시,40.5
2010,4.경기도,김포시,39.6
2011,4.경기도,김포시,39
2012,4.경기도,김포시,38.9
2013,4.경기도,김포시,39.2
2014,4.경기도,김포시,39.7
2015,4.경기도,김포시,40.1
2016,4.경기도,김포시,40.3
2017,4.경기도,김포시,40.7
2018,4.경기도,김포시,41.1
2019,4.경기도,김포시,41.3
2020,4.경기도,김포시,41.7
2021,4.경기도,김포시,42.2
2001,4.경기도,남양주시,44.5
2002,4.경기도,남양주시,43.9
2003,4.경기도,남양주시,43.3
2004,4.경기도,남양주시,42.9
2005,4.경기도,남양주시,42.6
2006,4.경기도,남양주시,42.3
2007,4.경기도,남양주시,41.9
2008,4.경기도,남양주시,41.3
2009,4.경기도,남양주시,40.6
2010,4.경기도,남양주시,40
2011,4.경기도,남양주시,39.6
2012,4.경기도,남양주시,39.3
2013,4.경기도,남양주시,39
2014,4.경기도,남양주시,38.8
2015,4.경기도,남양주시,38.6
2016,4.경기도,남양주시,38.4
2017,4.경기도,남양주시,38.6
2018,4.경기도,남양주시,39.1
2019,4.경기도,남양주시,39.5
2020,4.경기도,남양주시,40.1
2021,4.경기도,남양주시,40.7
2001,4.경기도,동두천시,40
2002,4.경기도,동두천시,40.2
2003,4.경기도,동두천시,40.6
2004,4.경기도,동두천시,41.5
2005,4.경기도,동두천시,42.1
2006,4.경기도,동두천시,42.6
2007,4.경기도,동두천시,43
2008,4.경기도,동두천시,42.9
2009,4.경기도,동두천시,42.4
2010,4.경기도,동두천시,42.1
2011,4.경기도,동두천시,42
2012,4.경기도,동두천시,42.2
2013,4.경기도,동두천시,42.5
2014,4.경기도,동두천시,42.7
2015,4.경기도,동두천시,42.7
2016,4.경기도,동두천시,42.8
2017,4.경기도,동두천시,43.3
2018,4.경기도,동두천시,44.1
2019,4.경기도,동두천시,44.8
2020,4.경기도,동두천시,45.8
2021,4.경기도,동두천시,46.9
2001,4.경기도,부천시,38.6
2002,4.경기도,부천시,37.7
2003,4.경기도,부천시,37
2004,4.경기도,부천시,36.2
2005,4.경기도,부천시,35.3
2006,4.경기도,부천시,34.2
2007,4.경기도,부천시,33.3
2008,4.경기도,부천시,32.4
2009,4.경기도,부천시,31.5
2010,4.경기도,부천시,30.6
2011,4.경기도,부천시,30
2012,4.경기도,부천시,29.6
2013,4.경기도,부천시,29.4
2014,4.경기도,부천시,29.3
2015,4.경기도,부천시,29.3
2016,4.경기도,부천시,29.4
2017,4.경기도,부천시,29.9
2018,4.경기도,부천시,30.6
2019,4.경기도,부천시,31.4
2020,4.경기도,부천시,32.4
2021,4.경기도,부천시,33.5
2001,4.경기도,성남시,36.5
2002,4.경기도,성남시,35.9
2003,4.경기도,성남시,35.4
2004,4.경기도,성남시,34.8
2005,4.경기도,성남시,34.3
2006,4.경기도,성남시,33.7
2007,4.경기도,성남시,33.3
2008,4.경기도,성남시,32.9
2009,4.경기도,성남시,32.5
2010,4.경기도,성남시,32.2
2011,4.경기도,성남시,32
2012,4.경기도,성남시,32
2013,4.경기도,성남시,32.1
2014,4.경기도,성남시,32.1
2015,4.경기도,성남시,32.1
2016,4.경기도,성남시,32.2
2017,4.경기도,성남시,32.6
2018,4.경기도,성남시,33.2
2019,4.경기도,성남시,33.7
2020,4.경기도,성남시,34.6
2021,4.경기도,성남시,35.6
2001,4.경기도,수원시,41.8
2002,4.경기도,수원시,41.5
2003,4.경기도,수원시,40.9
2004,4.경기도,수원시,40.1
2005,4.경기도,수원시,38.9
2006,4.경기도,수원시,37.6
2007,4.경기도,수원시,36.5
2008,4.경기도,수원시,35.5
2009,4.경기도,수원시,34.4
2010,4.경기도,수원시,33.4
2011,4.경기도,수원시,32.6
2012,4.경기도,수원시,32.1
2013,4.경기도,수원시,31.9
2014,4.경기도,수원시,31.6
2015,4.경기도,수원시,31.3
2016,4.경기도,수원시,31
2017,4.경기도,수원시,31
2018,4.경기도,수원시,31.2
2019,4.경기도,수원시,31.3
2020,4.경기도,수원시,31.6
2021,4.경기도,수원시,32
2001,4.경기도,시흥시,50.4
2002,4.경기도,시흥시,48.7
2003,4.경기도,시흥시,47
2004,4.경기도,시흥시,45.6
2005,4.경기도,시흥시,44
2006,4.경기도,시흥시,42.2
2007,4.경기도,시흥시,40.5
2008,4.경기도,시흥시,38.9
2009,4.경기도,시흥시,37.3
2010,4.경기도,시흥시,35.7
2011,4.경기도,시흥시,34.4
2012,4.경기도,시흥시,33.3
2013,4.경기도,시흥시,32.3
2014,4.경기도,시흥시,31.5
2015,4.경기도,시흥시,30.7
2016,4.경기도,시흥시,30.1
2017,4.경기도,시흥시,30.1
2018,4.경기도,시흥시,30.4
2019,4.경기도,시흥시,30.9
2020,4.경기도,시흥시,31.4
2021,4.경기도,시흥시,32
2001,4.경기도,안산시,44.9
2002,4.경기도,안산시,44
2003,4.경기도,안산시,43.1
2004,4.경기도,안산시,42.1
2005,4.경기도,안산시,41
2006,4.경기도,안산시,39.5
2007,4.경기도,안산시,38.1
2008,4.경기도,안산시,36.6
2009,4.경기도,안산시,35
2010,4.경기도,안산시,33.5
2011,4.경기도,안산시,32.1
2012,4.경기도,안산시,31
2013,4.경기도,안산시,30.2
2014,4.경기도,안산시,29.5
2015,4.경기도,안산시,28.8
2016,4.경기도,안산시,28.2
2017,4.경기도,안산시,27.9
2018,4.경기도,안산시,27.9
2019,4.경기도,안산시,27.9
2020,4.경기도,안산시,28.3
2021,4.경기도,안산시,28.8
2001,4.경기도,안성시,43.3
2002,4.경기도,안성시,44.2
2003,4.경기도,안성시,44.7
2004,4.경기도,안성시,45
2005,4.경기도,안성시,45
2006,4.경기도,안성시,44.6
2007,4.경기도,안성시,44.2
2008,4.경기도,안성시,43.6
2009,4.경기도,안성시,43
2010,4.경기도,안성시,42.6
2011,4.경기도,안성시,42.2
2012,4.경기도,안성시,42.2
2013,4.경기도,안성시,42.1
2014,4.경기도,안성시,41.8
2015,4.경기도,안성시,41.7
2016,4.경기도,안성시,41.3
2017,4.경기도,안성시,41.3
2018,4.경기도,안성시,41.7
2019,4.경기도,안성시,42
2020,4.경기도,안성시,42.5
2021,4.경기도,안성시,42.8
2001,4.경기도,안양시,37.8
2002,4.경기도,안양시,37.5
2003,4.경기도,안양시,37.2
2004,4.경기도,안양시,36.9
2005,4.경기도,안양시,36.4
2006,4.경기도,안양시,35.5
2007,4.경기도,안양시,34.7
2008,4.경기도,안양시,33.9
2009,4.경기도,안양시,33
2010,4.경기도,안양시,32.2
2011,4.경기도,안양시,31.6
2012,4.경기도,안양시,31.2
2013,4.경기도,안양시,31
2014,4.경기도,안양시,30.8
2015,4.경기도,안양시,30.6
2016,4.경기도,안양시,30.5
2017,4.경기도,안양시,30.8
2018,4.경기도,안양시,31.4
2019,4.경기도,안양시,32.1
2020,4.경기도,안양시,33.3
2021,4.경기도,안양시,34.5
2001,4.경기도,양주시,43.3
2002,4.경기도,양주시,43.4
2003,4.경기도,양주시,43
2004,4.경기도,양주시,42.6
2005,4.경기도,양주시,42.3
2006,4.경기도,양주시,41.8
2007,4.경기도,양주시,41.6
2008,4.경기도,양주시,41.5
2009,4.경기도,양주시,41.2
2010,4.경기도,양주시,41
2011,4.경기도,양주시,40.6
2012,4.경기도,양주시,40.5
2013,4.경기도,양주시,40.7
2014,4.경기도,양주시,40.6
2015,4.경기도,양주시,40.4
2016,4.경기도,양주시,40.1
2017,4.경기도,양주시,40.1
2018,4.경기도,양주시,40.5
2019,4.경기도,양주시,41
2020,4.경기도,양주시,41.7
2021,4.경기도,양주시,42.7
2001,4.경기도,양평군,45.5
2002,4.경기도,양평군,46.1
2003,4.경기도,양평군,46.3
2004,4.경기도,양평군,46.7
2005,4.경기도,양평군,46.9
2006,4.경기도,양평군,46.8
2007,4.경기도,양평군,46.7
2008,4.경기도,양평군,46.5
2009,4.경기도,양평군,46.2
2010,4.경기도,양평군,45.9
2011,4.경기도,양평군,45.8
2012,4.경기도,양평군,46.4
2013,4.경기도,양평군,47.3
2014,4.경기도,양평군,47.9
2015,4.경기도,양평군,48.5
2016,4.경기도,양평군,48.7
2017,4.경기도,양평군,49.6
2018,4.경기도,양평군,51.2
2019,4.경기도,양평군,52.9
2020,4.경기도,양평군,55.1
2021,4.경기도,양평군,57.2
2001,4.경기도,여주시,44.3
2002,4.경기도,여주시,44.7
2003,4.경기도,여주시,45.4
2004,4.경기도,여주시,45.8
2005,4.경기도,여주시,45.9
2006,4.경기도,여주시,45.8
2007,4.경기도,여주시,45.7
2008,4.경기도,여주시,45.4
2009,4.경기도,여주시,44.8
2010,4.경기도,여주시,44.3
2011,4.경기도,여주시,44
2012,4.경기도,여주시,44
2013,4.경기도,여주시,44.2
2014,4.경기도,여주시,44.1
2015,4.경기도,여주시,43.7
2016,4.경기도,여주시,43.4
2017,4.경기도,여주시,43.9
2018,4.경기도,여주시,45
2019,4.경기도,여주시,46.1
2020,4.경기도,여주시,47.6
2021,4.경기도,여주시,49.2
2001,4.경기도,연천군,42.9
2002,4.경기도,연천군,43.8
2003,4.경기도,연천군,44.8
2004,4.경기도,연천군,45.4
2005,4.경기도,연천군,45.8
2006,4.경기도,연천군,46.4
2007,4.경기도,연천군,47.1
2008,4.경기도,연천군,47.6
2009,4.경기도,연천군,47.8
2010,4.경기도,연천군,48.2
2011,4.경기도,연천군,48.9
2012,4.경기도,연천군,49.5
2013,4.경기도,연천군,49.8
2014,4.경기도,연천군,50.6
2015,4.경기도,연천군,50.7
2016,4.경기도,연천군,50.3
2017,4.경기도,연천군,50.8
2018,4.경기도,연천군,52
2019,4.경기도,연천군,53.4
2020,4.경기도,연천군,55.3
2021,4.경기도,연천군,57.8
2001,4.경기도,오산시,44.5
2002,4.경기도,오산시,44.9
2003,4.경기도,오산시,44.5
2004,4.경기도,오산시,43.9
2005,4.경기도,오산시,42.9
2006,4.경기도,오산시,41.7
2007,4.경기도,오산시,40.8
2008,4.경기도,오산시,39.7
2009,4.경기도,오산시,38.7
2010,4.경기도,오산시,38
2011,4.경기도,오산시,37.8
2012,4.경기도,오산시,37.6
2013,4.경기도,오산시,37.4
2014,4.경기도,오산시,37.2
2015,4.경기도,오산시,36.7
2016,4.경기도,오산시,36
2017,4.경기도,오산시,35.8
2018,4.경기도,오산시,35.6
2019,4.경기도,오산시,35
2020,4.경기도,오산시,34.6
2021,4.경기도,오산시,34.4
2001,4.경기도,용인시,44.4
2002,4.경기도,용인시,43.7
2003,4.경기도,용인시,43.3
2004,4.경기도,용인시,43.5
2005,4.경기도,용인시,43.6
2006,4.경기도,용인시,43.3
2007,4.경기도,용인시,43.1
2008,4.경기도,용인시,42.9
2009,4.경기도,용인시,42.6
2010,4.경기도,용인시,41.9
2011,4.경기도,용인시,41.4
2012,4.경기도,용인시,41.2
2013,4.경기도,용인시,40.9
2014,4.경기도,용인시,40.5
2015,4.경기도,용인시,40.1
2016,4.경기도,용인시,39.6
2017,4.경기도,용인시,39.5
2018,4.경기도,용인시,39.6
2019,4.경기도,용인시,39.6
2020,4.경기도,용인시,39.7
2021,4.경기도,용인시,39.9
2001,4.경기도,의왕시,42.2
2002,4.경기도,의왕시,41
2003,4.경기도,의왕시,39.8
2004,4.경기도,의왕시,39
2005,4.경기도,의왕시,38.3
2006,4.경기도,의왕시,37.2
2007,4.경기도,의왕시,36.4
2008,4.경기도,의왕시,35.8
2009,4.경기도,의왕시,35
2010,4.경기도,의왕시,34.1
2011,4.경기도,의왕시,33.4
2012,4.경기도,의왕시,33.1
2013,4.경기도,의왕시,32.9
2014,4.경기도,의왕시,32.9
2015,4.경기도,의왕시,32.8
2016,4.경기도,의왕시,32.4
2017,4.경기도,의왕시,32.5
2018,4.경기도,의왕시,33
2019,4.경기도,의왕시,33.5
2020,4.경기도,의왕시,34.4
2021,4.경기도,의왕시,35.5
2001,4.경기도,의정부시,40.9
2002,4.경기도,의정부시,40.5
2003,4.경기도,의정부시,40.2
2004,4.경기도,의정부시,40
2005,4.경기도,의정부시,39.6
2006,4.경기도,의정부시,39
2007,4.경기도,의정부시,38.6
2008,4.경기도,의정부시,38.1
2009,4.경기도,의정부시,37.4
2010,4.경기도,의정부시,36.7
2011,4.경기도,의정부시,36.1
2012,4.경기도,의정부시,35.8
2013,4.경기도,의정부시,35.7
2014,4.경기도,의정부시,35.5
2015,4.경기도,의정부시,35.2
2016,4.경기도,의정부시,35
2017,4.경기도,의정부시,35.2
2018,4.경기도,의정부시,35.6
2019,4.경기도,의정부시,36
2020,4.경기도,의정부시,36.7
2021,4.경기도,의정부시,37.4
2001,4.경기도,이천시,45.9
2002,4.경기도,이천시,46.1
2003,4.경기도,이천시,45.9
2004,4.경기도,이천시,45.5
2005,4.경기도,이천시,44.9
2006,4.경기도,이천시,43.8
2007,4.경기도,이천시,43
2008,4.경기도,이천시,42.3
2009,4.경기도,이천시,41.4
2010,4.경기도,이천시,40.7
2011,4.경기도,이천시,40.2
2012,4.경기도,이천시,40
2013,4.경기도,이천시,39.8
2014,4.경기도,이천시,39.5
2015,4.경기도,이천시,39
2016,4.경기도,이천시,38.6
2017,4.경기도,이천시,38.6
2018,4.경기도,이천시,38.7
2019,4.경기도,이천시,38.6
2020,4.경기도,이천시,38.6
2021,4.경기도,이천시,38.6
2001,4.경기도,파주시,43.3
2002,4.경기도,파주시,44.2
2003,4.경기도,파주시,44.5
2004,4.경기도,파주시,44.6
2005,4.경기도,파주시,44.4
2006,4.경기도,파주시,44
2007,4.경기도,파주시,43.9
2008,4.경기도,파주시,43.7
2009,4.경기도,파주시,43
2010,4.경기도,파주시,42
2011,4.경기도,파주시,41.1
2012,4.경기도,파주시,40.9
2013,4.경기도,파주시,41
2014,4.경기도,파주시,40.8
2015,4.경기도,파주시,40.5
2016,4.경기도,파주시,40.2
2017,4.경기도,파주시,40
2018,4.경기도,파주시,40
2019,4.경기도,파주시,40.1
2020,4.경기도,파주시,40.5
2021,4.경기도,파주시,40.6
2001,4.경기도,평택시,44.4
2002,4.경기도,평택시,44.6
2003,4.경기도,평택시,44.6
2004,4.경기도,평택시,44.4
2005,4.경기도,평택시,43.9
2006,4.경기도,평택시,43.3
2007,4.경기도,평택시,42.8
2008,4.경기도,평택시,42.1
2009,4.경기도,평택시,41.2
2010,4.경기도,평택시,40.3
2011,4.경기도,평택시,39.4
2012,4.경기도,평택시,38.8
2013,4.경기도,평택시,38.4
2014,4.경기도,평택시,37.9
2015,4.경기도,평택시,37.2
2016,4.경기도,평택시,36.5
2017,4.경기도,평택시,36.2
2018,4.경기도,평택시,36
2019,4.경기도,평택시,35.9
2020,4.경기도,평택시,36
2021,4.경기도,평택시,35.9
2001,4.경기도,포천시,44.2
2002,4.경기도,포천시,44
2003,4.경기도,포천시,43.5
2004,4.경기도,포천시,43.1
2005,4.경기도,포천시,42.7
2006,4.경기도,포천시,42.4
2007,4.경기도,포천시,42.1
2008,4.경기도,포천시,41.4
2009,4.경기도,포천시,40.6
2010,4.경기도,포천시,39.8
2011,4.경기도,포천시,39.3
2012,4.경기도,포천시,39.2
2013,4.경기도,포천시,39.1
2014,4.경기도,포천시,38.9
2015,4.경기도,포천시,38.7
2016,4.경기도,포천시,38.3
2017,4.경기도,포천시,38.6
2018,4.경기도,포천시,39.1
2019,4.경기도,포천시,39.9
2020,4.경기도,포천시,41.3
2021,4.경기도,포천시,42.5
2001,4.경기도,하남시,36.3
2002,4.경기도,하남시,35.3
2003,4.경기도,하남시,34.2
2004,4.경기도,하남시,33.6
2005,4.경기도,하남시,33.2
2006,4.경기도,하남시,32.8
2007,4.경기도,하남시,32.7
2008,4.경기도,하남시,32.9
2009,4.경기도,하남시,33
2010,4.경기도,하남시,32.8
2011,4.경기도,하남시,32.7
2012,4.경기도,하남시,32.9
2013,4.경기도,하남시,33.3
2014,4.경기도,하남시,33.9
2015,4.경기도,하남시,34.7
2016,4.경기도,하남시,35.5
2017,4.경기도,하남시,36.6
2018,4.경기도,하남시,37.6
2019,4.경기도,하남시,38.2
2020,4.경기도,하남시,38.4
2021,4.경기도,하남시,39
2001,4.경기도,화성시,43.9
2002,4.경기도,화성시,44.5
2003,4.경기도,화성시,44.3
2004,4.경기도,화성시,44.1
2005,4.경기도,화성시,44
2006,4.경기도,화성시,43.6
2007,4.경기도,화성시,43.6
2008,4.경기도,화성시,43.8
2009,4.경기도,화성시,43.6
2010,4.경기도,화성시,43.1
2011,4.경기도,화성시,42.8
2012,4.경기도,화성시,42.5
2013,4.경기도,화성시,42.2
2014,4.경기도,화성시,41.7
2015,4.경기도,화성시,40.9
2016,4.경기도,화성시,40.2
2017,4.경기도,화성시,39.6
2018,4.경기도,화성시,39
2019,4.경기도,화성시,38.4
2020,4.경기도,화성시,38
2021,4.경기도,화성시,37.5
